x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
3.9445409614516738,0.8947787195956589,2.1885246646215415,5.010789523731438,4.17598661789821,0.04555057671729187,0.45988166228437405,0.24066125967777005,0.03847701864558904,0.14036187850809775,-0.30904240073098915,0.3004443377925899,-0.04786335185052621,-0.032640666913499886,0.1298426469978318,10.6802911675239,18.81700330305379,2.227465396404506
0.7461184783553796,3.3408623713402887,-0.45874782392616276,0.7000406624510386,-1.9098161323715954,-0.45991080824993885,0.014470113702479118,-0.05919273072810019,0.484707346753619,0.4646520412828162,-0.8073262661249492,0.20669234826316862,0.27335872802942857,-0.23469318641897008,0.7177594341499892,11.491437429670171,-0.5432093837667799,-2.336150888208384
0.3464729767969026,0.8455971003730569,-1.985149281156405,-4.429195552540203,-0.7779552160913349,-0.33158156169349823,-0.44904909997794584,-0.539570010602472,0.6168893452347629,-0.16116617088093285,0.04944188521878723,0.389052073517862,0.38022589348475777,-0.12248349418732844,-0.09559652347518374,3.2195567440409514,-16.760803362326357,-0.9983096887741026
-0.9795639175983585,-2.8013355869679595,1.738521287490651,-3.608785295880173,-0.47570172811078754,0.13545043053164743,0.02103459263587439,0.09565001250512452,-0.20059025861985452,-0.11470882856245569,-0.2831713901890561,0.12234931256436885,-0.1615307675233283,-0.37334867807261046,-0.008912003108909251,-10.37804231237398,-0.2144601332343346,-0.019928222229951734
-1.5036672734069738,-0.8039853107296133,-1.818250362302616,-3.8600852471888665,0.3967369150649391,0.23055867970136296,0.04078797772316515,0.36031013307118387,-0.39048621059034483,0.12723159836512454,-0.12705428788529233,-0.5155139814254144,0.14634459881714904,-0.2869129348796437,0.016426576467473464,-5.349480854755771,-14.911140293773508,1.0022499853622286
-1.5312819150203532,-1.9471616201837132,-1.294347199166198,-0.6966526403989924,0.1255895232052504,0.5995327987516549,0.3727628304141026,-0.05689722887988609,-0.33860170945695167,0.3334469139800302,-0.36845273122579525,0.2848663475383188,0.14725539303391375,-0.4858029089689185,0.47062666651364066,-8.818733874146705,-6.606440644331347,1.0050903062861811
-0.9015310603928578,2.733470276134623,0.4657170089921381,2.183831275057479,0.7968594889786517,0.5955045380031505,-0.4261988370340267,-0.4017626328290493,0.3065501554048845,-0.37097419366131673,0.22343805450477927,0.003320398095675568,0.5647418366832293,0.040133127556187566,0.12712019836464875,6.336874628003791,6.239244361078843,1.247122536202316
4.3460690936205575,-0.9248801577629727,-1.671359768490822,4.299829088001341,3.3105317153412965,0.25375899336861757,0.2995473736241461,-0.04901849544817658,0.19418894744156745,0.29162735555530656,0.5905739979604224,0.2865164781979144,-0.27234347442116946,0.6040155730655637,-0.08475010728093693,5.776608617755353,2.037069291651773,1.2346559382508975
0.8417130761304524,-2.4583349022632697,0.6668808310101656,2.965889029389213,-1.553100949345872,-0.2434688402422959,0.17052556708859787,-0.2132427108318725,0.010065706334166851,-0.20107218489632075,-0.04731859640677577,-0.13760763553522595,0.5847885376329907,0.21259826911487537,0.128850746211645,-5.789688716148733,8.529304530807154,-1.943723365043333
1.5125508297445385,1.2892962611531231,-0.46577017710101004,0.8854979290576656,-2.4441598371098907,0.29867063821970774,-0.2886597331227247,0.3532315653889722,-0.4161264607110604,-0.1459658684083204,-0.47157705709694125,0.13894785609722232,0.052706787095872634,0.2008145726388534,0.7536165482499246,6.909508749748643,-0.09590921256936837,-3.281058822608051
-0.15259286839958705,3.8311507943624847,-1.665322408671071,-1.8479727516671443,-0.22014653717172505,-0.15749168928631857,0.6101716108364266,0.30023322078403697,0.027686133475239846,-0.38751673651734875,-0.2098102562969691,0.35627356076206096,-0.3415043283409595,-0.3628614485263144,-0.13845085466692442,11.186602060737027,-10.156632498000873,-0.17554129776376978
1.8880530129179103,-2.236549508901634,-3.454213182071646,2.6565153749947066,0.7087052252302992,0.2155391118455217,-0.2540604432980318,-0.21805478577535303,-0.1440520259353468,0.00552739541034674,0.2912011286611014,0.10079053365796163,0.2709536302568283,-0.20587236898909195,-0.32705630337640723,-2.9194492337976823,-8.473417311645205,-0.3940078015022992
-0.7915544491838179,-3.0744845578339492,-1.4391745003041865,-4.971680589761131,1.398060026167622,-0.4088372523412789,0.08444889982714658,-0.012422317850926456,-0.3693835972894932,0.16547460936870775,-0.5066151134626945,-0.34923667625367416,0.01649604647878922,-0.2338703541775438,0.48794405843684713,-10.879079784875264,-15.605731807006482,1.8727059591683866
-0.38358925790364135,1.7257761369057931,1.8414112680163566,4.83714263396291,2.9885673487681745,-0.5113263976398383,-0.007692595974523111,-0.23338586566949068,0.08851993060860232,-0.031037878450474777,-0.11674554786652923,-0.07569834255578314,0.3477428973863606,0.20721258571826595,0.20242736245479073,4.4897239764192864,17.06997817718379,3.194084455145631
2.035221910181569,0.7093214928689079,1.7582827758845496,-1.042944806305619,-2.111846029328371,-0.3022963519407959,-0.10940904401195568,-0.146601919396733,0.1522578108298767,-0.48724279776323726,-0.12966909843733168,-0.005382327452085381,0.11989830631599042,0.7144562222188144,-0.013362884667879752,6.180764444843765,5.047934873418869,-3.2079750369418463
0.14145811942413916,0.34995925781373144,0.5191725800301561,-1.3356393342595037,-0.5320091610140448,0.24703653052034574,0.4725975088511972,-0.6545867401483378,0.13479484617913162,0.21405711571646202,-0.45032759991945354,-0.1560014446473137,-0.1716678718173699,0.13156657668045266,-0.3656169875229585,1.1694505593092142,-0.5461203196032203,-0.7533952417880467
-1.4253525205100546,-0.8883267823838666,-0.2971300043738678,-0.6658806494217064,-0.6909740047184038,0.1647751818304955,-0.18208014339335643,0.044889531715953494,-0.10098051197948638,0.2186837543649993,-0.5299989395114456,0.36439923644205324,0.3414053755100479,-0.2572083626460854,-0.46372408921373226,-5.500150410190195,-2.5422232979151,-0.035938728118502475
1.553506312524596,-1.6224850625402165,-3.0932958418863308,-3.5395578606358153,1.3648497837478257,0.05969703393590581,0.16566888810336483,0.027961519052679667,-0.09831083956173482,0.030800636988845952,-0.3759503071974795,-0.1602694035006722,-0.18857105622368298,-0.01662323866486388,-0.6123054373863576,-1.705699962738608,-19.476327527103216,0.47736778528271845
0.892294755024208,-6.199705877293507,4.373552879277075,0.8722751870989646,-1.4588299393216488,-0.03495602509065783,0.32260693757722697,-0.21884537733715076,0.48584508362367884,0.09054982505142602,-0.12363031245231777,0.15613485924031686,-0.03671528926659288,-0.6421588127316334,0.6528499655053671,-16.800152090710416,19.215919929676318,-1.8914490636859365
1.3614162015687379,-2.337257580415068,2.708203198359194,1.5424803080139216,2.911016665559133,0.3595166157996892,0.0309033482245364,0.1843461398396792,-0.12631687416139353,0.11702194671539838,-0.19861872584842397,-0.15211413106437177,0.7285624303974835,-0.3352064355617354,-0.04299107013616319,-4.275918240186156,13.983552247511968,2.1250308031648633
-2.921482854908957,3.7076929152041935,-0.2642228374038349,-1.5209247009506766,1.4900778704791793,-0.04228014552691747,0.340812516102358,-0.35633360819326165,-0.23106059346664676,-0.12170968224238161,-0.14569238912563476,-0.42192957570073375,-0.4258694683141289,0.21939033419765921,-0.05046155186062005,5.302830230942673,-4.096303541756117,3.156048640432375
