X1,X2,X3,X4,X5,Y
2.93831528870332,-2.780713008653418,0.1582385017586847,1.1365135653972738,0.4166509878248128,1.1387814420875628
-0.22204168307029892,0.40319079299693517,0.03313562000453096,-2.8748262869128665,0.17009886471608837,-1.7200228047011716
2.7687151328960713,-2.0911311199596625,1.6649643730936474,-2.070096970530565,1.0801445180231406,3.7057354084529197
1.6777845618579752,0.5160661626117093,-1.1617244697197382,-0.4387346105200578,-2.808150773169496,1.9122534066263857
-2.6087454035315036,1.5959772332814355,-0.330680386630291,-2.8877891991972806,1.826408845180338,-1.1663669860590005
2.131221937538222,2.516615105822333,-1.4061448223971356,-2.5653728683560177,-0.2091259679534634,6.307968918154998
2.208984937042409,-0.32450055390417676,-0.038858586049471455,2.4022522659519936,1.1901603514737662,4.624501777572235
0.42945281259887835,0.38481699514612444,1.1957784523703165,-2.245015854510414,2.1940239984393513,3.6409860741929836
0.6153997352003033,1.6319235695221161,1.635114052537749,1.7130833767021576,-0.16381732453400133,8.111168768624598
-1.824912975492356,0.3966188110982487,0.25707847466490064,0.07884076452324518,1.5332998269836757,0.27038796958113376
-2.1949196659107906,-2.066331681652568,-1.6579930669498166,1.803703369092732,-2.1314117849046093,-1.2443246937247676
-0.6091952791502684,1.6326659075565795,-1.4361946733568498,1.9835495439790805,-2.5160460442576347,4.0550451262905325
-2.826617784340394,0.5528022451936891,-0.2914035574307885,2.8823196775130118,-1.58395154406042,-2.3793723817739743
-1.0308705824064526,0.35878827096954025,-1.1110170909354764,0.17101798953278546,1.5477446629337095,3.178802415299462
-2.4495796738134055,0.7972205733160624,-0.06542367009160266,1.5926344959522796,-1.0756192389824912,-2.3035875163869957
2.3325517223643715,2.547648941512893,-0.2345152382463529,2.1553242411802973,2.1686460867515684,8.259985489795602
-1.6125439834818842,-1.4490217195180584,-0.8710962616961262,1.0008575047218429,1.656131676415991,-0.24176667818698516
-1.2203815021390505,-0.8962256255713581,-1.8364333042041192,-2.49514435190031,0.4587078486381828,1.4211045975110217
-1.1196947169555806,-1.2657205175241342,1.5357320881881233,-2.595894906740839,-0.8452227702409747,-0.8214494756063946
-2.0651246725694703,-2.5806464387538672,-0.9799423786227162,-1.8629140400315873,-0.35187294185333773,-5.112280174877982
0.673357325539718,-0.6232956987896854,-0.6210901211909885,-2.8434383093266398,-1.1918894457902758,-2.344818084145723
-2.8015842494111176,-0.544284174188526,-0.5757033309035178,2.698368650976679,-2.02568836178172,-2.3192589296164536
-2.6413793260897998,0.6024882512006631,0.4952556195500417,2.9639195805488123,-0.9979194712849262,-0.6920211416828187
-1.6014422822389076,-1.6125860668843044,-1.9482814007090559,-1.4171630094210053,-0.6275788675685119,1.390782839274328
0.20398683754682168,-2.6353480960858615,1.1018339530397712,-2.6341109212835008,-1.5821457064741937,-3.8721109210583067
1.868009192599712,-0.810911078498326,-0.5498508261905188,2.8448469921856603,0.6198929641671893,4.521236651686451
0.16663702111666545,-0.030670771708473765,-1.984670590882764,-1.8912371184280674,1.7674434133004127,6.177321624492158
-1.285235793694091,-1.9210677326556138,-1.6705530757988933,2.8824992030877006,-2.7202542078918572,0.2006334196245947
-2.123920482798411,-1.4727311555054712,-0.28982439590619435,1.5966901141453054,-0.04836556012742754,-2.5292791048422982
-2.896797861495684,2.513265914620023,-1.7722538103322294,2.5138162675226132,-1.4651254333342938,5.455334016190292
1.8650858266844113,-0.13034501899922812,-0.2951063694039946,-1.0839492985685366,0.8007174086643873,1.8828135663340568
2.5721047256010072,0.5456668217103138,0.8566279346582175,-0.9476689703727024,2.540116009522799,6.497069375289891
-0.5461705533825869,2.1006888672225035,1.2311547470095254,1.3735572017836901,2.634136863284784,7.214245982445489
2.8004037062217373,-1.1803529855844093,-1.7995852497512095,2.3329153741720567,0.38268540720747524,8.773668711196605
-1.5598276504981279,2.567484718993029,-1.4881147214497914,2.050465568218451,-1.1276028260558544,5.998944848551159
2.4605603701692376,-1.644421216169378,1.2424839990895902,-2.182523489783687,2.119407480187034,3.17691871583765
-0.729489047882736,2.9280095676439117,0.4045198058854216,1.9412697491709547,-2.246855244303904,1.9842976178705878
-1.4467039130219317,-0.4519943935852986,-0.23810706225717748,-1.3274294964674023,0.03750544361618369,-3.091463591531725
-0.1655235215737756,0.8670757111515459,1.5186822667648086,-0.4700899294684948,-2.443567308809203,0.5445150428495199
1.2543330574808191,-1.8907356310919086,0.8562960603384298,-1.7676518748505883,-1.756839319767934,-3.167364529269384
-2.5720382969626203,2.0156514904129237,-0.8497687013452011,0.5232626343503375,2.643711819016053,4.175330904159172
-0.34929001253475,2.143807473560517,1.2515777299594162,2.96164885169666,0.7544019129134467,6.188310069656876
-0.056544630554938635,-0.7220873682012279,-1.998619603991389,2.1572809707869975,-2.4159663458126497,3.9099102062019675
-1.2881497984445673,-2.1665964914542144,0.5967269202600387,0.20390496402387415,-0.8528279411529134,-2.90200426781952
-0.5126471003675581,-0.19214877522455875,-0.7844714116591525,2.117848243611671,-2.5349082067785966,-0.06148259334295014
1.3650430438721273,0.0850825727403306,-1.009547471679146,1.0208641317001206,-2.8542510713379534,1.5179689253304565
2.722588578916996,2.6528333731329754,-1.6985678840032845,0.049952477397606554,-2.790212438616959,7.52529946368178
-0.8055241506663653,0.6858880963112455,-1.829551842910346,-2.2524964993626684,2.0824223239337156,5.637469102736346
1.8151459844018412,-0.8186984647240632,0.016040856297779182,1.7225747529677324,1.6227143734864429,3.5677171585675524
-1.6479320310239056,-1.2489395858865717,-1.7979321839671898,2.56816769399867,-1.4452024245671784,2.716625254763974
-0.30429877460585786,2.5056902562049146,-0.02768525517597853,2.2809838070368222,1.44034770713015,6.142562793299232
1.187570469460531,-1.5606407822130832,1.4765413597459016,-2.84939433298805,-2.3523515121994287,-1.5057718515122216
-0.17110318032632676,0.8547311934442998,0.32605228062553016,-0.5481666088153414,-1.9522444110770127,-1.80594740259325
-0.4687880729963836,0.977910254440193,1.3565289476628557,-2.3924164272985937,-0.691554021122557,1.1250483010176864
-0.23669525188833962,0.30160083396850723,-1.6349978206586777,2.1907183173314326,0.49524372196100375,6.06571537246564
2.782081043698689,0.3236135339746933,-0.1252073920260206,-1.087615685869175,0.6036134527783137,2.8638540298276953
-1.397405598264422,2.7838469698997725,-0.37968249243543717,2.6569707062592443,2.0628943610966726,5.014335044887527
2.4868365587060026,-1.6325063768446997,-0.4448819299920683,1.5045831625404738,-0.4810011976777062,1.6472769473283204
0.4277003701672628,-2.730037374432676,1.3248616843241527,-0.25076876330019626,-0.8224948722462875,-0.42520595028484676
-1.3272818583685506,-0.8742366217063848,-0.733713522072776,0.8923372613275871,1.7919937411730036,1.0799480861715114
-0.7509727726912887,1.1692352917952578,-1.9716836864589626,-1.7114517864516463,-2.9784226925716255,2.198247039690681
0.3550666140731762,-0.20216999817752868,-0.24435924725877411,1.82239670428301,2.4524973733518154,3.7297313759787643
-2.875511281588374,-1.1143763274572231,1.0623380304316203,-2.0408441588186683,2.379843559635109,-2.1075948041551196
1.2663680279583867,1.4211664837404996,1.3939997964432158,2.365230170398469,-0.9873628815945281,5.64613404225661
2.0224180747432854,-1.3904504093731445,-0.2721553300044701,0.18006952565090284,-1.607373713753937,-0.20317065904547116
0.5657663608970251,0.5970211900558624,-0.9199618530700864,1.4484826322011743,2.80666782748004,6.013031870453761
-1.3285873339865488,-1.6196001768436645,1.104699793307378,1.7095436307435117,0.35087045405309825,0.5484434623887016
2.7665549782516177,-2.773739721202352,-0.7899310747637416,-2.026456104416653,-1.854432876813735,-2.3106284661685863
0.3897663249571579,2.264061991606935,0.5042287202411919,-1.014457093218487,-2.64624845448584,-0.10341614415225617
-2.598471549146243,-0.5035487282542608,-0.5370995060168968,2.2512924807506796,-0.8730622436019067,-2.698414899350399
0.6697957189852408,0.18806864701017378,-0.6871452935129994,0.596152243604025,-1.409653339007929,0.2093272822258052
2.665930371428151,-2.832200255899421,-1.2295595832735642,0.6040019608009679,-0.5437183291431484,1.5228494605387426
2.7956393439428773,-2.341289784043026,0.3826935364187083,1.1663273946297776,0.6523110810063186,2.5884760422957696
-1.44134323273642,1.434723193624988,1.9243712176838548,-0.6698589040510372,-0.04560881446893905,5.192897875638938
1.696806403643608,-2.3172069148320555,1.8230764574557048,2.2601134272776315,-2.571136849540779,3.5966017189948163
-0.5210054115673559,0.918369738059595,1.0363718555444894,1.6195104972637688,-1.415159786559591,2.4264985193745447
0.06675817568299225,-2.6761262706753,-1.0971201348525637,-1.4271320031705517,-2.482084645711031,-4.601662414459715
-2.68028694072202,-2.1770478782051605,-0.5135888800990909,2.1227735659987825,-2.9274718567908105,-5.296908771560502
